,method,s,N,k,iter,error,diff_max,time
1241,ISM,100,1997,3,14,0.08808972741994255,0.006292576249127491,8.66000191308558e-05
1242,DI,100,1997,3,15,5.0378389063484055e-15,1.5543122344752192e-15,0.0007721000001765788
1243,WMI,100,1997,3,15,4.969985464390556e-15,1.5543122344752192e-15,4.220000118948519e-05
1244,ISM,100,1997,3,15,0.08808972741994255,0.006292576249127491,8.209998486563563e-05
1245,DI,100,1997,3,16,5.0378389063484055e-15,1.5543122344752192e-15,0.0007615999784320593
1246,WMI,100,1997,3,16,4.969985464390556e-15,1.5543122344752192e-15,4.159999662078917e-05
1247,ISM,100,1997,3,16,0.08808972741994255,0.006292576249127491,8.599998545832932e-05
1248,DI,100,1997,3,17,5.0378389063484055e-15,1.5543122344752192e-15,0.0008299000037368387
1249,WMI,100,1997,3,17,4.969985464390556e-15,1.5543122344752192e-15,4.05999890062958e-05
1250,ISM,100,1997,3,17,0.08808972741994255,0.006292576249127491,8.170001092366874e-05
1251,DI,100,1997,3,18,5.0378389063484055e-15,1.5543122344752192e-15,0.000805300020147115
1252,WMI,100,1997,3,18,4.969985464390556e-15,1.5543122344752192e-15,4.420001641847193e-05
1253,ISM,100,1997,3,18,0.08808972741994255,0.006292576249127491,8.350002462975681e-05
1254,DI,100,1997,3,19,5.0378389063484055e-15,1.5543122344752192e-15,0.0007627000159118325
1255,WMI,100,1997,3,19,4.969985464390556e-15,1.5543122344752192e-15,3.850000211969018e-05
1256,ISM,100,1997,3,19,0.08808972741994255,0.006292576249127491,0.0001871999993454665
1257,DI,100,1997,3,20,5.0378389063484055e-15,1.5543122344752192e-15,0.0008920999825932086
1258,WMI,100,1997,3,20,4.969985464390556e-15,1.5543122344752192e-15,9.169999975711107e-05
1259,ISM,100,1997,3,20,0.08808972741994255,0.006292576249127491,0.0001815000141505152
1260,DI,100,1997,3,21,5.0378389063484055e-15,1.5543122344752192e-15,0.0009808999893721193
1261,WMI,100,1997,3,21,4.969985464390556e-15,1.5543122344752192e-15,5.329999839887023e-05
1262,ISM,100,1997,3,21,0.08808972741994255,0.006292576249127491,9.350001346319914e-05
1263,DI,100,1997,3,22,5.0378389063484055e-15,1.5543122344752192e-15,0.0010865999793168157
1264,WMI,100,1997,3,22,4.969985464390556e-15,1.5543122344752192e-15,8.6199986981228e-05
1265,ISM,100,1997,3,22,0.08808972741994255,0.006292576249127491,9.560000034980476e-05
1266,DI,100,1997,3,23,5.0378389063484055e-15,1.5543122344752192e-15,0.001069099991582334
1267,WMI,100,1997,3,23,4.969985464390556e-15,1.5543122344752192e-15,9.020001743920147e-05
1268,ISM,100,1997,3,23,0.08808972741994255,0.006292576249127491,0.00011569997877813876
1269,DI,100,1997,3,24,5.0378389063484055e-15,1.5543122344752192e-15,0.001512399991042912
1270,WMI,100,1997,3,24,4.969985464390556e-15,1.5543122344752192e-15,9.129999671131372e-05
1271,ISM,100,1997,3,24,0.08808972741994255,0.006292576249127491,9.670000872574747e-05
1272,DI,100,1997,3,25,5.0378389063484055e-15,1.5543122344752192e-15,0.0009120000177063048
1273,WMI,100,1997,3,25,4.969985464390556e-15,1.5543122344752192e-15,4.909999552182853e-05
1274,ISM,100,1997,3,25,0.08808972741994255,0.006292576249127491,9.059999138116837e-05
1275,DI,100,1997,3,26,5.0378389063484055e-15,1.5543122344752192e-15,0.0008516999951098114
1276,WMI,100,1997,3,26,4.969985464390556e-15,1.5543122344752192e-15,4.020001506432891e-05
1277,ISM,100,1997,3,26,0.08808972741994255,0.006292576249127491,8.92000098247081e-05
1278,DI,100,1997,3,27,5.0378389063484055e-15,1.5543122344752192e-15,0.0008306999807246029
1279,WMI,100,1997,3,27,4.969985464390556e-15,1.5543122344752192e-15,3.7999998312443495e-05
1280,ISM,100,1997,3,27,0.08808972741994255,0.006292576249127491,8.81000014487654e-05
1281,DI,100,1997,3,28,5.0378389063484055e-15,1.5543122344752192e-15,0.0008754000009503216
1282,WMI,100,1997,3,28,4.969985464390556e-15,1.5543122344752192e-15,8.340002386830747e-05
1283,ISM,100,1997,3,28,0.08808972741994255,0.006292576249127491,9.14999982342124e-05
1284,DI,100,1997,3,29,5.0378389063484055e-15,1.5543122344752192e-15,0.0008308000105898827
1285,WMI,100,1997,3,29,4.969985464390556e-15,1.5543122344752192e-15,4.730001091957092e-05
1286,ISM,100,1997,3,29,0.08808972741994255,0.006292576249127491,9.129999671131372e-05
1287,DI,100,1997,3,30,5.0378389063484055e-15,1.5543122344752192e-15,0.0009978999732993543
1288,WMI,100,1997,3,30,4.969985464390556e-15,1.5543122344752192e-15,5.120001151226461e-05
1289,ISM,100,1997,3,30,0.08808972741994255,0.006292576249127491,9.159999899566174e-05
1290,DI,100,1997,3,31,5.0378389063484055e-15,1.5543122344752192e-15,0.0009503000183030963
1291,WMI,100,1997,3,31,4.969985464390556e-15,1.5543122344752192e-15,4.39999857917428e-05
1292,ISM,100,1997,3,31,0.08808972741994255,0.006292576249127491,8.540000999346375e-05
1293,DI,100,1997,3,32,5.0378389063484055e-15,1.5543122344752192e-15,0.0010898000036831945
1294,WMI,100,1997,3,32,4.969985464390556e-15,1.5543122344752192e-15,6.389999180100858e-05
1295,ISM,100,1997,3,32,0.08808972741994255,0.006292576249127491,9.119999594986439e-05
1296,DI,100,1997,3,33,5.0378389063484055e-15,1.5543122344752192e-15,0.0009949000086635351
1297,WMI,100,1997,3,33,4.969985464390556e-15,1.5543122344752192e-15,6.139997276477516e-05
1298,ISM,100,1997,3,33,0.08808972741994255,0.006292576249127491,8.92000098247081e-05
1299,DI,100,1997,3,34,5.0378389063484055e-15,1.5543122344752192e-15,0.0008683000050950795
1300,WMI,100,1997,3,34,4.969985464390556e-15,1.5543122344752192e-15,8.81000014487654e-05
1301,ISM,100,1997,3,34,0.08808972741994255,0.006292576249127491,0.00018030000501312315
1302,DI,100,1997,3,35,5.0378389063484055e-15,1.5543122344752192e-15,0.0009059000003617257
1303,WMI,100,1997,3,35,4.969985464390556e-15,1.5543122344752192e-15,4.47999918833375e-05
1304,ISM,100,1997,3,35,0.08808972741994255,0.006292576249127491,8.490000618621707e-05
1305,DI,100,1997,3,36,5.0378389063484055e-15,1.5543122344752192e-15,0.0008347000111825764
1306,WMI,100,1997,3,36,4.969985464390556e-15,1.5543122344752192e-15,3.950000973418355e-05
1307,ISM,100,1997,3,36,0.08808972741994255,0.006292576249127491,8.030000026337802e-05
1308,DI,100,1997,3,37,5.0378389063484055e-15,1.5543122344752192e-15,0.0008547999896109104
1309,WMI,100,1997,3,37,4.969985464390556e-15,1.5543122344752192e-15,8.850000449456275e-05
1310,ISM,100,1997,3,37,0.08808972741994255,0.006292576249127491,8.259998867288232e-05
1311,DI,100,1997,3,38,5.0378389063484055e-15,1.5543122344752192e-15,0.0008346000104211271
1312,WMI,100,1997,3,38,4.969985464390556e-15,1.5543122344752192e-15,4.1000021155923605e-05
1313,ISM,100,1997,3,38,0.08808972741994255,0.006292576249127491,8.100000559352338e-05
1314,DI,100,1997,3,39,5.0378389063484055e-15,1.5543122344752192e-15,0.0008783999946899712
1315,WMI,100,1997,3,39,4.969985464390556e-15,1.5543122344752192e-15,4.610000178217888e-05
1316,ISM,100,1997,3,39,0.08808972741994255,0.006292576249127491,8.889997843652964e-05
1317,DI,100,1997,3,40,5.0378389063484055e-15,1.5543122344752192e-15,0.0008726000087335706
1318,WMI,100,1997,3,40,4.969985464390556e-15,1.5543122344752192e-15,0.0001464999804738909
1319,ISM,100,1997,3,40,0.08808972741994255,0.006292576249127491,0.00027189997490495443
1320,DI,100,1997,3,41,5.0378389063484055e-15,1.5543122344752192e-15,0.001104700000723824
1321,WMI,100,1997,3,41,4.969985464390556e-15,1.5543122344752192e-15,5.15999854542315e-05
1322,ISM,100,1997,3,41,0.08808972741994255,0.006292576249127491,8.679999154992402e-05
1323,DI,100,1997,3,42,5.0378389063484055e-15,1.5543122344752192e-15,0.0008206999918911606
1324,WMI,100,1997,3,42,4.969985464390556e-15,1.5543122344752192e-15,4.0099985199049115e-05
1325,ISM,100,1997,3,42,0.08808972741994255,0.006292576249127491,8.269998943433166e-05
1326,DI,100,1997,3,43,5.0378389063484055e-15,1.5543122344752192e-15,0.0008661999891046435
1327,WMI,100,1997,3,43,4.969985464390556e-15,1.5543122344752192e-15,0.00014059999375604093
1328,ISM,100,1997,3,43,0.08808972741994255,0.006292576249127491,8.410000009462237e-05
1329,DI,100,1997,3,44,5.0378389063484055e-15,1.5543122344752192e-15,0.0011697000009007752
1330,WMI,100,1997,3,44,4.969985464390556e-15,1.5543122344752192e-15,8.749999688006938e-05
1331,ISM,100,1997,3,44,0.08808972741994255,0.006292576249127491,0.00017170002683997154
1332,DI,100,1997,3,45,5.0378389063484055e-15,1.5543122344752192e-15,0.0012258999922778457
1333,WMI,100,1997,3,45,4.969985464390556e-15,1.5543122344752192e-15,4.3899985030293465e-05
1334,ISM,100,1997,3,45,0.08808972741994255,0.006292576249127491,8.269998943433166e-05
1335,DI,100,1997,3,46,5.0378389063484055e-15,1.5543122344752192e-15,0.0008259000023826957
1336,WMI,100,1997,3,46,4.969985464390556e-15,1.5543122344752192e-15,0.00010750000365078449
1337,ISM,100,1997,3,46,0.08808972741994255,0.006292576249127491,0.00018569998792372644
1338,DI,100,1997,3,47,5.0378389063484055e-15,1.5543122344752192e-15,0.0008387000125367194
1339,WMI,100,1997,3,47,4.969985464390556e-15,1.5543122344752192e-15,4.840001929551363e-05
1340,ISM,100,1997,3,47,0.08808972741994255,0.006292576249127491,8.779999916441739e-05
1341,DI,100,1997,3,48,5.0378389063484055e-15,1.5543122344752192e-15,0.0007717000262346119
1342,WMI,100,1997,3,48,4.969985464390556e-15,1.5543122344752192e-15,3.860000288113952e-05
1343,ISM,100,1997,3,48,0.08808972741994255,0.006292576249127491,8.080000407062471e-05
1344,DI,100,1997,3,49,5.0378389063484055e-15,1.5543122344752192e-15,0.0008234000124502927
1345,WMI,100,1997,3,49,4.969985464390556e-15,1.5543122344752192e-15,8.349999552592635e-05
1346,ISM,100,1997,3,49,0.08808972741994255,0.006292576249127491,0.00017320000915788114
1347,DI,100,1997,3,50,5.0378389063484055e-15,1.5543122344752192e-15,0.0008759999764151871
1348,WMI,100,1997,3,50,4.969985464390556e-15,1.5543122344752192e-15,3.71999922208488e-05
1349,ISM,100,1997,3,50,0.08808972741994255,0.006292576249127491,8.16000101622194e-05
1350,DI,100,1997,3,51,5.0378389063484055e-15,1.5543122344752192e-15,0.0013934999878983945
1351,WMI,100,1997,3,51,4.969985464390556e-15,1.5543122344752192e-15,0.00014930000179447234
1352,ISM,100,1997,3,51,0.08808972741994255,0.006292576249127491,0.0003068000078201294
1353,DI,100,1997,3,52,5.0378389063484055e-15,1.5543122344752192e-15,0.0011196999985259026
1354,WMI,100,1997,3,52,4.969985464390556e-15,1.5543122344752192e-15,8.070000330917537e-05
1355,ISM,100,1997,3,52,0.08808972741994255,0.006292576249127491,0.00017710000975057483
1356,DI,100,1997,3,53,5.0378389063484055e-15,1.5543122344752192e-15,0.0009456000116188079
1357,WMI,100,1997,3,53,4.969985464390556e-15,1.5543122344752192e-15,7.589999586343765e-05
1358,ISM,100,1997,3,53,0.08808972741994255,0.006292576249127491,0.00017060001846402884
1359,DI,100,1997,3,54,5.0378389063484055e-15,1.5543122344752192e-15,0.0009482000023126602
1360,WMI,100,1997,3,54,4.969985464390556e-15,1.5543122344752192e-15,4.6299974201247096e-05
1361,ISM,100,1997,3,54,0.08808972741994255,0.006292576249127491,8.530000923201442e-05
1362,DI,100,1997,3,55,5.0378389063484055e-15,1.5543122344752192e-15,0.0008283999923150986
1363,WMI,100,1997,3,55,4.969985464390556e-15,1.5543122344752192e-15,7.450001430697739e-05
1364,ISM,100,1997,3,55,0.08808972741994255,0.006292576249127491,0.0001689000055193901
1365,DI,100,1997,3,56,5.0378389063484055e-15,1.5543122344752192e-15,0.0009022000012919307
1366,WMI,100,1997,3,56,4.969985464390556e-15,1.5543122344752192e-15,4.350001108832657e-05
1367,ISM,100,1997,3,56,0.08808972741994255,0.006292576249127491,8.329999400302768e-05
1368,DI,100,1997,3,57,5.0378389063484055e-15,1.5543122344752192e-15,0.0007910999993328005
1369,WMI,100,1997,3,57,4.969985464390556e-15,1.5543122344752192e-15,7.51999905332923e-05
1370,ISM,100,1997,3,57,0.08808972741994255,0.006292576249127491,0.00017079999088309705
1371,DI,100,1997,3,58,5.0378389063484055e-15,1.5543122344752192e-15,0.0007940000214148313
1372,WMI,100,1997,3,58,4.969985464390556e-15,1.5543122344752192e-15,3.6500015994533896e-05
1373,ISM,100,1997,3,58,0.08808972741994255,0.006292576249127491,8.289999095723033e-05
1374,DI,100,1997,3,59,5.0378389063484055e-15,1.5543122344752192e-15,0.0008030000026337802
1375,WMI,100,1997,3,59,4.969985464390556e-15,1.5543122344752192e-15,3.350002225488424e-05
1376,ISM,100,1997,3,59,0.08808972741994255,0.006292576249127491,8.109997725114226e-05
1377,DI,100,1997,3,60,5.0378389063484055e-15,1.5543122344752192e-15,0.0007628000166732818
1378,WMI,100,1997,3,60,4.969985464390556e-15,1.5543122344752192e-15,3.3199990866705775e-05
1379,ISM,100,1997,3,60,0.08808972741994255,0.006292576249127491,8.070000330917537e-05
1380,DI,100,1997,3,61,5.0378389063484055e-15,1.5543122344752192e-15,0.0009196000173687935
1381,WMI,100,1997,3,61,4.969985464390556e-15,1.5543122344752192e-15,7.569999434053898e-05
1382,ISM,100,1997,3,61,0.08808972741994255,0.006292576249127491,9.109999518841505e-05
1383,DI,100,1997,3,62,5.0378389063484055e-15,1.5543122344752192e-15,0.0008549999911338091
1384,WMI,100,1997,3,62,4.969985464390556e-15,1.5543122344752192e-15,7.139999070204794e-05
1385,ISM,100,1997,3,62,0.08808972741994255,0.006292576249127491,0.00016910000704228878
1386,DI,100,1997,3,63,5.0378389063484055e-15,1.5543122344752192e-15,0.000963800004683435
1387,WMI,100,1997,3,63,4.969985464390556e-15,1.5543122344752192e-15,5.289999535307288e-05
1388,ISM,100,1997,3,63,0.08808972741994255,0.006292576249127491,8.759999764151871e-05
1389,DI,100,1997,3,64,5.0378389063484055e-15,1.5543122344752192e-15,0.0009834999800659716
1390,WMI,100,1997,3,64,4.969985464390556e-15,1.5543122344752192e-15,8.420000085607171e-05
1391,ISM,100,1997,3,64,0.08808972741994255,0.006292576249127491,0.00014750001719221473
1392,DI,100,1997,3,65,5.0378389063484055e-15,1.5543122344752192e-15,0.0010763999889604747
1393,WMI,100,1997,3,65,4.969985464390556e-15,1.5543122344752192e-15,8.800000068731606e-05
1394,ISM,100,1997,3,65,0.08808972741994255,0.006292576249127491,0.00012020001304335892
1395,DI,100,1997,3,66,5.0378389063484055e-15,1.5543122344752192e-15,0.0008967999892774969
1396,WMI,100,1997,3,66,4.969985464390556e-15,1.5543122344752192e-15,7.459998596459627e-05
1397,ISM,100,1997,3,66,0.08808972741994255,0.006292576249127491,0.00017319998005405068
1398,DI,100,1997,3,67,5.0378389063484055e-15,1.5543122344752192e-15,0.0009250000002793968
1399,WMI,100,1997,3,67,4.969985464390556e-15,1.5543122344752192e-15,4.850002005696297e-05
1400,ISM,100,1997,3,67,0.08808972741994255,0.006292576249127491,8.410000009462237e-05
1401,DI,100,1997,3,68,5.0378389063484055e-15,1.5543122344752192e-15,0.0009039000142365694
1402,WMI,100,1997,3,68,4.969985464390556e-15,1.5543122344752192e-15,3.6999990697950125e-05
1403,ISM,100,1997,3,68,0.08808972741994255,0.006292576249127491,8.109997725114226e-05
1404,DI,100,1997,3,69,5.0378389063484055e-15,1.5543122344752192e-15,0.0008092999923974276
1405,WMI,100,1997,3,69,4.969985464390556e-15,1.5543122344752192e-15,3.680001827888191e-05
1406,ISM,100,1997,3,69,0.08808972741994255,0.006292576249127491,7.999999797903001e-05
1407,DI,100,1997,3,70,5.0378389063484055e-15,1.5543122344752192e-15,0.0007728000055067241
1408,WMI,100,1997,3,70,4.969985464390556e-15,1.5543122344752192e-15,4.680000711232424e-05
1409,ISM,100,1997,3,70,0.08808972741994255,0.006292576249127491,8.349999552592635e-05
1410,DI,100,1997,3,71,5.0378389063484055e-15,1.5543122344752192e-15,0.0008571000071242452
1411,WMI,100,1997,3,71,4.969985464390556e-15,1.5543122344752192e-15,7.690000347793102e-05
1412,ISM,100,1997,3,71,0.08808972741994255,0.006292576249127491,0.0001750999945215881
1413,DI,100,1997,3,72,5.0378389063484055e-15,1.5543122344752192e-15,0.0009150000114459544
1414,WMI,100,1997,3,72,4.969985464390556e-15,1.5543122344752192e-15,9.079999290406704e-05
1415,ISM,100,1997,3,72,0.08808972741994255,0.006292576249127491,8.530000923201442e-05
1416,DI,100,1997,3,73,5.0378389063484055e-15,1.5543122344752192e-15,0.0008522999996785074
1417,WMI,100,1997,3,73,4.969985464390556e-15,1.5543122344752192e-15,4.5599997974932194e-05
1418,ISM,100,1997,3,73,0.08808972741994255,0.006292576249127491,8.430000161752105e-05
1419,DI,100,1997,3,74,5.0378389063484055e-15,1.5543122344752192e-15,0.0007889000116847456
1420,WMI,100,1997,3,74,4.969985464390556e-15,1.5543122344752192e-15,3.679998917505145e-05
1421,ISM,100,1997,3,74,0.08808972741994255,0.006292576249127491,8.6199986981228e-05
1422,DI,100,1997,3,75,5.0378389063484055e-15,1.5543122344752192e-15,0.0007884000078774989
1423,WMI,100,1997,3,75,4.969985464390556e-15,1.5543122344752192e-15,8.890000754036009e-05
1424,ISM,100,1997,3,75,0.08808972741994255,0.006292576249127491,0.00018509998335503042
1425,DI,100,1997,3,76,5.0378389063484055e-15,1.5543122344752192e-15,0.0009329000022262335
1426,WMI,100,1997,3,76,4.969985464390556e-15,1.5543122344752192e-15,7.879998884163797e-05
1427,ISM,100,1997,3,76,0.08808972741994255,0.006292576249127491,0.00017830001888796687
1428,DI,100,1997,3,77,5.0378389063484055e-15,1.5543122344752192e-15,0.000915899989195168
1429,WMI,100,1997,3,77,4.969985464390556e-15,1.5543122344752192e-15,7.740000728517771e-05
1430,ISM,100,1997,3,77,0.08808972741994255,0.006292576249127491,0.00017559999832883477
1431,DI,100,1997,3,78,5.0378389063484055e-15,1.5543122344752192e-15,0.0007928000122774392
1432,WMI,100,1997,3,78,4.969985464390556e-15,1.5543122344752192e-15,3.9700011257082224e-05
1433,ISM,100,1997,3,78,0.08808972741994255,0.006292576249127491,8.789999992586672e-05
1434,DI,100,1997,3,79,5.0378389063484055e-15,1.5543122344752192e-15,0.0007687000033911318
1435,WMI,100,1997,3,79,4.969985464390556e-15,1.5543122344752192e-15,7.670000195503235e-05
1436,ISM,100,1997,3,79,0.08808972741994255,0.006292576249127491,0.00017439998919144273
1437,DI,100,1997,3,80,5.0378389063484055e-15,1.5543122344752192e-15,0.0009369000035803765
1438,WMI,100,1997,3,80,4.969985464390556e-15,1.5543122344752192e-15,0.00010340000153519213
1439,ISM,100,1997,3,80,0.08808972741994255,0.006292576249127491,0.0002066000015474856
1440,DI,100,1997,3,81,5.0378389063484055e-15,1.5543122344752192e-15,0.0008751999994274229
1441,WMI,100,1997,3,81,4.969985464390556e-15,1.5543122344752192e-15,7.320000440813601e-05
1442,ISM,100,1997,3,81,0.08808972741994255,0.006292576249127491,0.00016919997869990766
1443,DI,100,1997,3,82,5.0378389063484055e-15,1.5543122344752192e-15,0.0012419000267982483
1444,WMI,100,1997,3,82,4.969985464390556e-15,1.5543122344752192e-15,0.00013169998419471085
1445,ISM,100,1997,3,82,0.08808972741994255,0.006292576249127491,0.00010269999620504677
1446,DI,100,1997,3,83,5.0378389063484055e-15,1.5543122344752192e-15,0.0008169999928213656
1447,WMI,100,1997,3,83,4.969985464390556e-15,1.5543122344752192e-15,9.23000043258071e-05
1448,ISM,100,1997,3,83,0.08808972741994255,0.006292576249127491,0.00018810000619851053
1449,DI,100,1997,3,84,5.0378389063484055e-15,1.5543122344752192e-15,0.0009207999974023551
1450,WMI,100,1997,3,84,4.969985464390556e-15,1.5543122344752192e-15,4.5599997974932194e-05
1451,ISM,100,1997,3,84,0.08808972741994255,0.006292576249127491,8.590001380071044e-05
1452,DI,100,1997,3,85,5.0378389063484055e-15,1.5543122344752192e-15,0.000755299988668412
1453,WMI,100,1997,3,85,4.969985464390556e-15,1.5543122344752192e-15,7.750000804662704e-05
1454,ISM,100,1997,3,85,0.08808972741994255,0.006292576249127491,0.00016540000797249377
1455,DI,100,1997,3,86,5.0378389063484055e-15,1.5543122344752192e-15,0.0007549000147264451
1456,WMI,100,1997,3,86,4.969985464390556e-15,1.5543122344752192e-15,3.890000516548753e-05
1457,ISM,100,1997,3,86,0.08808972741994255,0.006292576249127491,8.460000390186906e-05
1458,DI,100,1997,3,87,5.0378389063484055e-15,1.5543122344752192e-15,0.0007589000160805881
1459,WMI,100,1997,3,87,4.969985464390556e-15,1.5543122344752192e-15,7.219999679364264e-05
1460,ISM,100,1997,3,87,0.08808972741994255,0.006292576249127491,0.000159399991389364
1461,DI,100,1997,3,88,5.0378389063484055e-15,1.5543122344752192e-15,0.0008555999957025051
1462,WMI,100,1997,3,88,4.969985464390556e-15,1.5543122344752192e-15,6.740001845173538e-05
1463,ISM,100,1997,3,88,0.08808972741994255,0.006292576249127491,0.000159099989105016
1464,DI,100,1997,3,89,5.0378389063484055e-15,1.5543122344752192e-15,0.0008531000057701021
1465,WMI,100,1997,3,89,4.969985464390556e-15,1.5543122344752192e-15,6.799999391660094e-05
1466,ISM,100,1997,3,89,0.08808972741994255,0.006292576249127491,0.00015949999215081334
1467,DI,100,1997,3,90,5.0378389063484055e-15,1.5543122344752192e-15,0.0008307999814860523
1468,WMI,100,1997,3,90,4.969985464390556e-15,1.5543122344752192e-15,6.580000626854599e-05
1469,ISM,100,1997,3,90,0.08808972741994255,0.006292576249127491,0.00015869998605921865
1470,DI,100,1997,3,91,5.0378389063484055e-15,1.5543122344752192e-15,0.0008119000121951103
1471,WMI,100,1997,3,91,4.969985464390556e-15,1.5543122344752192e-15,8.850000449456275e-05
1472,ISM,100,1997,3,91,0.08808972741994255,0.006292576249127491,0.00017270000535063446
1473,DI,100,1997,3,92,5.0378389063484055e-15,1.5543122344752192e-15,0.0009769999887794256
1474,WMI,100,1997,3,92,4.969985464390556e-15,1.5543122344752192e-15,7.179999374784529e-05
1475,ISM,100,1997,3,92,0.08808972741994255,0.006292576249127491,0.00016090000281110406
1476,DI,100,1997,3,93,5.0378389063484055e-15,1.5543122344752192e-15,0.001029600010951981
1477,WMI,100,1997,3,93,4.969985464390556e-15,1.5543122344752192e-15,4.81999886687845e-05
1478,ISM,100,1997,3,93,0.08808972741994255,0.006292576249127491,8.990001515485346e-05
1479,DI,100,1997,3,94,5.0378389063484055e-15,1.5543122344752192e-15,0.0008983999723568559
1480,WMI,100,1997,3,94,4.969985464390556e-15,1.5543122344752192e-15,7.450001430697739e-05
1481,ISM,100,1997,3,94,0.08808972741994255,0.006292576249127491,8.480000542476773e-05
1482,DI,100,1997,3,95,5.0378389063484055e-15,1.5543122344752192e-15,0.0007902999932412058
1483,WMI,100,1997,3,95,4.969985464390556e-15,1.5543122344752192e-15,8.070000330917537e-05
1484,ISM,100,1997,3,95,0.08808972741994255,0.006292576249127491,0.00016900000628083944
1485,DI,100,1997,3,96,5.0378389063484055e-15,1.5543122344752192e-15,0.0009271000162698328
1486,WMI,100,1997,3,96,4.969985464390556e-15,1.5543122344752192e-15,5.319999763742089e-05
1487,ISM,100,1997,3,96,0.08808972741994255,0.006292576249127491,9.600000339560211e-05
1488,DI,100,1997,3,97,5.0378389063484055e-15,1.5543122344752192e-15,0.000805900024715811
1489,WMI,100,1997,3,97,4.969985464390556e-15,1.5543122344752192e-15,7.320000440813601e-05
1490,ISM,100,1997,3,97,0.08808972741994255,0.006292576249127491,0.00016500000492669642
1491,DI,100,1997,3,98,5.0378389063484055e-15,1.5543122344752192e-15,0.0008895999926608056
1492,WMI,100,1997,3,98,4.969985464390556e-15,1.5543122344752192e-15,7.039998308755457e-05
1493,ISM,100,1997,3,98,0.08808972741994255,0.006292576249127491,0.00016220001270994544
1494,DI,100,1997,3,99,5.0378389063484055e-15,1.5543122344752192e-15,0.0008519999973941594
1495,WMI,100,1997,3,99,4.969985464390556e-15,1.5543122344752192e-15,4.0700018871575594e-05
1496,ISM,100,1997,3,99,0.08808972741994255,0.006292576249127491,8.060000254772604e-05
1497,DI,100,1997,3,100,5.0378389063484055e-15,1.5543122344752192e-15,0.0007683000003453344
1498,WMI,100,1997,3,100,4.969985464390556e-15,1.5543122344752192e-15,3.759999526664615e-05
1499,ISM,100,1997,3,100,0.08808972741994255,0.006292576249127491,7.959999493323267e-05
1500,DI,100,1997,3,101,5.0378389063484055e-15,1.5543122344752192e-15,0.0007575999770779163
1501,WMI,100,1997,3,101,4.969985464390556e-15,1.5543122344752192e-15,3.610001294873655e-05
1502,ISM,100,1997,3,101,0.08808972741994255,0.006292576249127491,7.919999188743532e-05
1503,DI,100,1997,3,102,5.0378389063484055e-15,1.5543122344752192e-15,0.0007820000173524022
1504,WMI,100,1997,3,102,4.969985464390556e-15,1.5543122344752192e-15,7.430001278407872e-05
1505,ISM,100,1997,3,102,0.08808972741994255,0.006292576249127491,0.00016309999045915902
1506,DI,100,1997,3,103,5.0378389063484055e-15,1.5543122344752192e-15,0.0008772000146564096
1507,WMI,100,1997,3,103,4.969985464390556e-15,1.5543122344752192e-15,7.639999967068434e-05
1508,ISM,100,1997,3,103,0.08808972741994255,0.006292576249127491,0.00016280001727864146
1509,DI,100,1997,3,104,5.0378389063484055e-15,1.5543122344752192e-15,0.0008953000069595873
1510,WMI,100,1997,3,104,4.969985464390556e-15,1.5543122344752192e-15,4.7200010158121586e-05
1511,ISM,100,1997,3,104,0.08808972741994255,0.006292576249127491,8.789999992586672e-05
1512,DI,100,1997,3,105,5.0378389063484055e-15,1.5543122344752192e-15,0.0007820999890100211
1513,WMI,100,1997,3,105,4.969985464390556e-15,1.5543122344752192e-15,7.760000880807638e-05
1514,ISM,100,1997,3,105,0.08808972741994255,0.006292576249127491,0.00016570001025684178
1515,DI,100,1997,3,106,5.0378389063484055e-15,1.5543122344752192e-15,0.0007972999883349985
1516,WMI,100,1997,3,106,4.969985464390556e-15,1.5543122344752192e-15,4.5900000259280205e-05
1517,ISM,100,1997,3,106,0.08808972741994255,0.006292576249127491,8.47000046633184e-05
1518,DI,100,1997,3,107,5.0378389063484055e-15,1.5543122344752192e-15,0.0007841000042390078
1519,WMI,100,1997,3,107,4.969985464390556e-15,1.5543122344752192e-15,7.100001676008105e-05
1520,ISM,100,1997,3,107,0.08808972741994255,0.006292576249127491,0.0001619999820832163
1521,DI,100,1997,3,108,5.0378389063484055e-15,1.5543122344752192e-15,0.0008784999954514205
1522,WMI,100,1997,3,108,4.969985464390556e-15,1.5543122344752192e-15,7.219999679364264e-05
1523,ISM,100,1997,3,108,0.08808972741994255,0.006292576249127491,0.00016379999578930438
1524,DI,100,1997,3,109,5.0378389063484055e-15,1.5543122344752192e-15,0.00084299998707138
1525,WMI,100,1997,3,109,4.969985464390556e-15,1.5543122344752192e-15,4.270000499673188e-05
1526,ISM,100,1997,3,109,0.08808972741994255,0.006292576249127491,8.090000483207405e-05
1527,DI,100,1997,3,110,5.0378389063484055e-15,1.5543122344752192e-15,0.0007716999971307814
1528,WMI,100,1997,3,110,4.969985464390556e-15,1.5543122344752192e-15,6.93999754730612e-05
1529,ISM,100,1997,3,110,0.08808972741994255,0.006292576249127491,0.00016170000890269876
1530,DI,100,1997,3,111,5.0378389063484055e-15,1.5543122344752192e-15,0.0008658999868202955
1531,WMI,100,1997,3,111,4.969985464390556e-15,1.5543122344752192e-15,3.880000440403819e-05
1532,ISM,100,1997,3,111,0.08808972741994255,0.006292576249127491,7.870001718401909e-05
