,method,s,N,k,iter,error,diff_max,time
2839,WMI,10,1995,5,147,1.0427816747379103e-15,5.551115123125783e-16,8.099974365904927e-06
2840,ISM,10,1995,5,147,0.013018448607447313,0.004823534904241145,2.4300010409206152e-05
2841,DI,10,1995,5,148,9.495963185401566e-16,5.551115123125783e-16,4.599976819008589e-06
2842,WMI,10,1995,5,148,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2843,ISM,10,1995,5,148,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2844,DI,10,1995,5,149,9.495963185401566e-16,5.551115123125783e-16,4.499976057559252e-06
2845,WMI,10,1995,5,149,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2846,ISM,10,1995,5,149,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2847,DI,10,1995,5,150,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2848,WMI,10,1995,5,150,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2849,ISM,10,1995,5,150,0.013018448607447313,0.004823534904241145,2.3599975975230336e-05
2850,DI,10,1995,5,151,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2851,WMI,10,1995,5,151,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2852,ISM,10,1995,5,151,0.013018448607447313,0.004823534904241145,2.3499975213781e-05
2853,DI,10,1995,5,152,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2854,WMI,10,1995,5,152,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2855,ISM,10,1995,5,152,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2856,DI,10,1995,5,153,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2857,WMI,10,1995,5,153,1.0427816747379103e-15,5.551115123125783e-16,8.000002708286047e-06
2858,ISM,10,1995,5,153,0.013018448607447313,0.004823534904241145,2.3300002794712782e-05
2859,DI,10,1995,5,154,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2860,WMI,10,1995,5,154,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2861,ISM,10,1995,5,154,0.013018448607447313,0.004823534904241145,2.370000584051013e-05
2862,DI,10,1995,5,155,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2863,WMI,10,1995,5,155,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2864,ISM,10,1995,5,155,0.013018448607447313,0.004823534904241145,2.3399974452331662e-05
2865,DI,10,1995,5,156,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2866,WMI,10,1995,5,156,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2867,ISM,10,1995,5,156,0.013018448607447313,0.004823534904241145,2.3899978259578347e-05
2868,DI,10,1995,5,157,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2869,WMI,10,1995,5,157,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2870,ISM,10,1995,5,157,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2871,DI,10,1995,5,158,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2872,WMI,10,1995,5,158,1.0427816747379103e-15,5.551115123125783e-16,8.099974365904927e-06
2873,ISM,10,1995,5,158,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2874,DI,10,1995,5,159,9.495963185401566e-16,5.551115123125783e-16,4.799978341907263e-06
2875,WMI,10,1995,5,159,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2876,ISM,10,1995,5,159,0.013018448607447313,0.004823534904241145,2.340000355616212e-05
2877,DI,10,1995,5,160,9.495963185401566e-16,5.551115123125783e-16,4.699977580457926e-06
2878,WMI,10,1995,5,160,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2879,ISM,10,1995,5,160,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2880,DI,10,1995,5,161,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2881,WMI,10,1995,5,161,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2882,ISM,10,1995,5,161,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2883,DI,10,1995,5,162,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2884,WMI,10,1995,5,162,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2885,ISM,10,1995,5,162,0.013018448607447313,0.004823534904241145,2.47000134550035e-05
2886,DI,10,1995,5,163,9.495963185401566e-16,5.551115123125783e-16,4.799978341907263e-06
2887,WMI,10,1995,5,163,1.0427816747379103e-15,5.551115123125783e-16,9.799987310543656e-06
2888,ISM,10,1995,5,163,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2889,DI,10,1995,5,164,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2890,WMI,10,1995,5,164,1.0427816747379103e-15,5.551115123125783e-16,1.3199984095990658e-05
2891,ISM,10,1995,5,164,0.013018448607447313,0.004823534904241145,3.8300000596791506e-05
2892,DI,10,1995,5,165,9.495963185401566e-16,5.551115123125783e-16,7.599999662488699e-06
2893,WMI,10,1995,5,165,1.0427816747379103e-15,5.551115123125783e-16,1.1999974958598614e-05
2894,ISM,10,1995,5,165,0.013018448607447313,0.004823534904241145,3.7999998312443495e-05
2895,DI,10,1995,5,166,9.495963185401566e-16,5.551115123125783e-16,7.299997378140688e-06
2896,WMI,10,1995,5,166,1.0427816747379103e-15,5.551115123125783e-16,1.2800010154023767e-05
2897,ISM,10,1995,5,166,0.013018448607447313,0.004823534904241145,3.619998460635543e-05
2898,DI,10,1995,5,167,9.495963185401566e-16,5.551115123125783e-16,7.099995855242014e-06
2899,WMI,10,1995,5,167,1.0427816747379103e-15,5.551115123125783e-16,1.5600002370774746e-05
2900,ISM,10,1995,5,167,0.013018448607447313,0.004823534904241145,3.890000516548753e-05
2901,DI,10,1995,5,168,9.495963185401566e-16,5.551115123125783e-16,6.400019628927112e-06
2902,WMI,10,1995,5,168,1.0427816747379103e-15,5.551115123125783e-16,8.800008799880743e-06
2903,ISM,10,1995,5,168,0.013018448607447313,0.004823534904241145,2.370000584051013e-05
2904,DI,10,1995,5,169,9.495963185401566e-16,5.551115123125783e-16,4.8000074457377195e-06
2905,WMI,10,1995,5,169,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2906,ISM,10,1995,5,169,0.013018448607447313,0.004823534904241145,2.409997978247702e-05
2907,DI,10,1995,5,170,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2908,WMI,10,1995,5,170,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2909,ISM,10,1995,5,170,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2910,DI,10,1995,5,171,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2911,WMI,10,1995,5,171,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2912,ISM,10,1995,5,171,0.013018448607447313,0.004823534904241145,2.340000355616212e-05
2913,DI,10,1995,5,172,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2914,WMI,10,1995,5,172,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2915,ISM,10,1995,5,172,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2916,DI,10,1995,5,173,9.495963185401566e-16,5.551115123125783e-16,4.8000074457377195e-06
2917,WMI,10,1995,5,173,1.0427816747379103e-15,5.551115123125783e-16,7.99997360445559e-06
2918,ISM,10,1995,5,173,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2919,DI,10,1995,5,174,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2920,WMI,10,1995,5,174,1.0427816747379103e-15,5.551115123125783e-16,8.299975888803601e-06
2921,ISM,10,1995,5,174,0.013018448607447313,0.004823534904241145,2.3800006601959467e-05
2922,DI,10,1995,5,175,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2923,WMI,10,1995,5,175,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2924,ISM,10,1995,5,175,0.013018448607447313,0.004823534904241145,2.3800006601959467e-05
2925,DI,10,1995,5,176,9.495963185401566e-16,5.551115123125783e-16,4.699977580457926e-06
2926,WMI,10,1995,5,176,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2927,ISM,10,1995,5,176,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2928,DI,10,1995,5,177,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2929,WMI,10,1995,5,177,1.0427816747379103e-15,5.551115123125783e-16,8.400005754083395e-06
2930,ISM,10,1995,5,177,0.013018448607447313,0.004823534904241145,2.3599975975230336e-05
2931,DI,10,1995,5,178,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2932,WMI,10,1995,5,178,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2933,ISM,10,1995,5,178,0.013018448607447313,0.004823534904241145,2.3599975975230336e-05
2934,DI,10,1995,5,179,9.495963185401566e-16,5.551115123125783e-16,4.8000074457377195e-06
2935,WMI,10,1995,5,179,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2936,ISM,10,1995,5,179,0.013018448607447313,0.004823534904241145,2.3499975213781e-05
2937,DI,10,1995,5,180,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2938,WMI,10,1995,5,180,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2939,ISM,10,1995,5,180,0.013018448607447313,0.004823534904241145,2.340000355616212e-05
2940,DI,10,1995,5,181,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2941,WMI,10,1995,5,181,1.0427816747379103e-15,5.551115123125783e-16,8.000002708286047e-06
2942,ISM,10,1995,5,181,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2943,DI,10,1995,5,182,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2944,WMI,10,1995,5,182,1.0427816747379103e-15,5.551115123125783e-16,8.100003469735384e-06
2945,ISM,10,1995,5,182,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2946,DI,10,1995,5,183,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2947,WMI,10,1995,5,183,1.0427816747379103e-15,5.551115123125783e-16,8.000002708286047e-06
2948,ISM,10,1995,5,183,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2949,DI,10,1995,5,184,9.495963185401566e-16,5.551115123125783e-16,5.600013537332416e-06
2950,WMI,10,1995,5,184,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2951,ISM,10,1995,5,184,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2952,DI,10,1995,5,185,9.495963185401566e-16,5.551115123125783e-16,4.699977580457926e-06
2953,WMI,10,1995,5,185,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2954,ISM,10,1995,5,185,0.013018448607447313,0.004823534904241145,2.370000584051013e-05
2955,DI,10,1995,5,186,9.495963185401566e-16,5.551115123125783e-16,4.699977580457926e-06
2956,WMI,10,1995,5,186,1.0427816747379103e-15,5.551115123125783e-16,8.000002708286047e-06
2957,ISM,10,1995,5,186,0.013018448607447313,0.004823534904241145,2.340000355616212e-05
2958,DI,10,1995,5,187,9.495963185401566e-16,5.551115123125783e-16,4.599976819008589e-06
2959,WMI,10,1995,5,187,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2960,ISM,10,1995,5,187,0.013018448607447313,0.004823534904241145,2.340000355616212e-05
2961,DI,10,1995,5,188,9.495963185401566e-16,5.551115123125783e-16,4.699977580457926e-06
2962,WMI,10,1995,5,188,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2963,ISM,10,1995,5,188,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2964,DI,10,1995,5,189,9.495963185401566e-16,5.551115123125783e-16,4.699977580457926e-06
2965,WMI,10,1995,5,189,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2966,ISM,10,1995,5,189,0.013018448607447313,0.004823534904241145,2.3600005079060793e-05
2967,DI,10,1995,5,190,9.495963185401566e-16,5.551115123125783e-16,4.6000059228390455e-06
2968,WMI,10,1995,5,190,1.0427816747379103e-15,5.551115123125783e-16,8.000002708286047e-06
2969,ISM,10,1995,5,190,0.013018448607447313,0.004823534904241145,2.3300002794712782e-05
2970,DI,10,1995,5,191,9.495963185401566e-16,5.551115123125783e-16,4.599976819008589e-06
2971,WMI,10,1995,5,191,1.0427816747379103e-15,5.551115123125783e-16,1.3899989426136017e-05
2972,ISM,10,1995,5,191,0.013018448607447313,0.004823534904241145,2.6399997295811772e-05
2973,DI,10,1995,5,192,9.495963185401566e-16,5.551115123125783e-16,5.80001506023109e-06
2974,WMI,10,1995,5,192,1.0427816747379103e-15,5.551115123125783e-16,8.90000956133008e-06
2975,ISM,10,1995,5,192,0.013018448607447313,0.004823534904241145,2.370000584051013e-05
2976,DI,10,1995,5,193,9.495963185401566e-16,5.551115123125783e-16,1.0100018698722124e-05
2977,WMI,10,1995,5,193,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2978,ISM,10,1995,5,193,0.013018448607447313,0.004823534904241145,2.370000584051013e-05
2979,DI,10,1995,5,194,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2980,WMI,10,1995,5,194,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2981,ISM,10,1995,5,194,0.013018448607447313,0.004823534904241145,2.379997749812901e-05
2982,DI,10,1995,5,195,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2983,WMI,10,1995,5,195,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2984,ISM,10,1995,5,195,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2985,DI,10,1995,5,196,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2986,WMI,10,1995,5,196,1.0427816747379103e-15,5.551115123125783e-16,8.199975127354264e-06
2987,ISM,10,1995,5,196,0.013018448607447313,0.004823534904241145,2.340000355616212e-05
2988,DI,10,1995,5,197,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2989,WMI,10,1995,5,197,1.0427816747379103e-15,5.551115123125783e-16,1.090002479031682e-05
2990,ISM,10,1995,5,197,0.013018448607447313,0.004823534904241145,2.340000355616212e-05
2991,DI,10,1995,5,198,9.495963185401566e-16,5.551115123125783e-16,4.8000074457377195e-06
2992,WMI,10,1995,5,198,1.0427816747379103e-15,5.551115123125783e-16,8.000002708286047e-06
2993,ISM,10,1995,5,198,0.013018448607447313,0.004823534904241145,2.400000812485814e-05
2994,DI,10,1995,5,199,9.495963185401566e-16,5.551115123125783e-16,4.7000066842883825e-06
2995,WMI,10,1995,5,199,1.0427816747379103e-15,5.551115123125783e-16,8.300004992634058e-06
2996,ISM,10,1995,5,199,0.013018448607447313,0.004823534904241145,2.3500004317611456e-05
2997,DI,10,1995,5,200,9.495963185401566e-16,5.551115123125783e-16,4.699977580457926e-06
2998,WMI,10,1995,5,200,1.0427816747379103e-15,5.551115123125783e-16,8.200004231184721e-06
2999,ISM,10,1995,5,200,0.013018448607447313,0.004823534904241145,2.3300002794712782e-05
3000,DI,10,1990,10,1,9.939418822556444e-16,5.551115123125783e-16,1.7300015315413475e-05
3001,WMI,10,1990,10,1,1.1228488853938233e-15,6.661338147750939e-16,2.400000812485814e-05
3002,ISM,10,1990,10,1,0.02193176249329495,0.009778968234404273,5.949998740106821e-05
3003,DI,10,1990,10,2,9.939418822556444e-16,5.551115123125783e-16,6.699992809444666e-06
3004,WMI,10,1990,10,2,1.1228488853938233e-15,6.661338147750939e-16,1.1099997209385037e-05
3005,ISM,10,1990,10,2,0.02193176249329495,0.009778968234404273,4.770001396536827e-05
3006,DI,10,1990,10,3,9.939418822556444e-16,5.551115123125783e-16,5.2000104915350676e-06
3007,WMI,10,1990,10,3,1.1228488853938233e-15,6.661338147750939e-16,9.599985787644982e-06
3008,ISM,10,1990,10,3,0.02193176249329495,0.009778968234404273,4.6600005589425564e-05
3009,DI,10,1990,10,4,9.939418822556444e-16,5.551115123125783e-16,4.999979864805937e-06
3010,WMI,10,1990,10,4,1.1228488853938233e-15,6.661338147750939e-16,9.400013368576765e-06
3011,ISM,10,1990,10,4,0.02193176249329495,0.009778968234404273,4.730001091957092e-05
3012,DI,10,1990,10,5,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3013,WMI,10,1990,10,5,1.1228488853938233e-15,6.661338147750939e-16,9.300012607127428e-06
3014,ISM,10,1990,10,5,0.02193176249329495,0.009778968234404273,4.6600005589425564e-05
3015,DI,10,1990,10,6,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3016,WMI,10,1990,10,6,1.1228488853938233e-15,6.661338147750939e-16,9.100011084228754e-06
3017,ISM,10,1990,10,6,0.02193176249329495,0.009778968234404273,4.680000711232424e-05
3018,DI,10,1990,10,7,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3019,WMI,10,1990,10,7,1.1228488853938233e-15,6.661338147750939e-16,9.100011084228754e-06
3020,ISM,10,1990,10,7,0.02193176249329495,0.009778968234404273,4.640000406652689e-05
3021,DI,10,1990,10,8,9.939418822556444e-16,5.551115123125783e-16,4.799978341907263e-06
3022,WMI,10,1990,10,8,1.1228488853938233e-15,6.661338147750939e-16,9.400013368576765e-06
3023,ISM,10,1990,10,8,0.02193176249329495,0.009778968234404273,4.67000063508749e-05
3024,DI,10,1990,10,9,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3025,WMI,10,1990,10,9,1.1228488853938233e-15,6.661338147750939e-16,9.099981980398297e-06
3026,ISM,10,1990,10,9,0.02193176249329495,0.009778968234404273,4.640000406652689e-05
3027,DI,10,1990,10,10,9.939418822556444e-16,5.551115123125783e-16,4.799978341907263e-06
3028,WMI,10,1990,10,10,1.1228488853938233e-15,6.661338147750939e-16,9.300012607127428e-06
3029,ISM,10,1990,10,10,0.02193176249329495,0.009778968234404273,4.639997496269643e-05
3030,DI,10,1990,10,11,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3031,WMI,10,1990,10,11,1.1228488853938233e-15,6.661338147750939e-16,9.099981980398297e-06
3032,ISM,10,1990,10,11,0.02193176249329495,0.009778968234404273,4.67000063508749e-05
3033,DI,10,1990,10,12,9.939418822556444e-16,5.551115123125783e-16,4.699977580457926e-06
3034,WMI,10,1990,10,12,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3035,ISM,10,1990,10,12,0.02193176249329495,0.009778968234404273,4.630000330507755e-05
3036,DI,10,1990,10,13,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3037,WMI,10,1990,10,13,1.1228488853938233e-15,6.661338147750939e-16,9.500014130026102e-06
3038,ISM,10,1990,10,13,0.02193176249329495,0.009778968234404273,4.730001091957092e-05
3039,DI,10,1990,10,14,9.939418822556444e-16,5.551115123125783e-16,5.099980626255274e-06
3040,WMI,10,1990,10,14,1.1228488853938233e-15,6.661338147750939e-16,9.499985026195645e-06
3041,ISM,10,1990,10,14,0.02193176249329495,0.009778968234404273,4.6600005589425564e-05
3042,DI,10,1990,10,15,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3043,WMI,10,1990,10,15,1.1228488853938233e-15,6.661338147750939e-16,9.000010322779417e-06
3044,ISM,10,1990,10,15,0.02193176249329495,0.009778968234404273,4.6900007873773575e-05
3045,DI,10,1990,10,16,9.939418822556444e-16,5.551115123125783e-16,4.9000082071870565e-06
3046,WMI,10,1990,10,16,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3047,ISM,10,1990,10,16,0.02193176249329495,0.009778968234404273,4.67000063508749e-05
3048,DI,10,1990,10,17,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3049,WMI,10,1990,10,17,1.1228488853938233e-15,6.661338147750939e-16,9.199982741847634e-06
3050,ISM,10,1990,10,17,0.02193176249329495,0.009778968234404273,4.650000482797623e-05
3051,DI,10,1990,10,18,9.939418822556444e-16,5.551115123125783e-16,4.799978341907263e-06
3052,WMI,10,1990,10,18,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3053,ISM,10,1990,10,18,0.02193176249329495,0.009778968234404273,4.659997648559511e-05
3054,DI,10,1990,10,19,9.939418822556444e-16,5.551115123125783e-16,4.6000059228390455e-06
3055,WMI,10,1990,10,19,1.1228488853938233e-15,6.661338147750939e-16,8.99998121894896e-06
3056,ISM,10,1990,10,19,0.02193176249329495,0.009778968234404273,4.67000063508749e-05
3057,DI,10,1990,10,20,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3058,WMI,10,1990,10,20,1.1228488853938233e-15,6.661338147750939e-16,9.000010322779417e-06
3059,ISM,10,1990,10,20,0.02193176249329495,0.009778968234404273,4.630000330507755e-05
3060,DI,10,1990,10,21,9.939418822556444e-16,5.551115123125783e-16,4.699977580457926e-06
3061,WMI,10,1990,10,21,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3062,ISM,10,1990,10,21,0.02193176249329495,0.009778968234404273,4.650000482797623e-05
3063,DI,10,1990,10,22,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3064,WMI,10,1990,10,22,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3065,ISM,10,1990,10,22,0.02193176249329495,0.009778968234404273,4.710000939667225e-05
3066,DI,10,1990,10,23,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3067,WMI,10,1990,10,23,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3068,ISM,10,1990,10,23,0.02193176249329495,0.009778968234404273,4.640000406652689e-05
3069,DI,10,1990,10,24,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3070,WMI,10,1990,10,24,1.1228488853938233e-15,6.661338147750939e-16,9.000010322779417e-06
3071,ISM,10,1990,10,24,0.02193176249329495,0.009778968234404273,4.649997572414577e-05
3072,DI,10,1990,10,25,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3073,WMI,10,1990,10,25,1.1228488853938233e-15,6.661338147750939e-16,8.799979696050286e-06
3074,ISM,10,1990,10,25,0.02193176249329495,0.009778968234404273,4.640000406652689e-05
3075,DI,10,1990,10,26,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3076,WMI,10,1990,10,26,1.1228488853938233e-15,6.661338147750939e-16,8.99998121894896e-06
3077,ISM,10,1990,10,26,0.02193176249329495,0.009778968234404273,4.730001091957092e-05
3078,DI,10,1990,10,27,9.939418822556444e-16,5.551115123125783e-16,4.9000082071870565e-06
3079,WMI,10,1990,10,27,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3080,ISM,10,1990,10,27,0.02193176249329495,0.009778968234404273,4.659997648559511e-05
3081,DI,10,1990,10,28,9.939418822556444e-16,5.551115123125783e-16,4.9000082071870565e-06
3082,WMI,10,1990,10,28,1.1228488853938233e-15,6.661338147750939e-16,9.099981980398297e-06
3083,ISM,10,1990,10,28,0.02193176249329495,0.009778968234404273,4.650000482797623e-05
3084,DI,10,1990,10,29,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3085,WMI,10,1990,10,29,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3086,ISM,10,1990,10,29,0.02193176249329495,0.009778968234404273,4.6600005589425564e-05
3087,DI,10,1990,10,30,9.939418822556444e-16,5.551115123125783e-16,4.799978341907263e-06
3088,WMI,10,1990,10,30,1.1228488853938233e-15,6.661338147750939e-16,9.000010322779417e-06
3089,ISM,10,1990,10,30,0.02193176249329495,0.009778968234404273,4.709998029284179e-05
3090,DI,10,1990,10,31,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3091,WMI,10,1990,10,31,1.1228488853938233e-15,6.661338147750939e-16,9.199982741847634e-06
3092,ISM,10,1990,10,31,0.02193176249329495,0.009778968234404273,4.700000863522291e-05
3093,DI,10,1990,10,32,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3094,WMI,10,1990,10,32,1.1228488853938233e-15,6.661338147750939e-16,9.000010322779417e-06
3095,ISM,10,1990,10,32,0.02193176249329495,0.009778968234404273,4.649997572414577e-05
3096,DI,10,1990,10,33,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3097,WMI,10,1990,10,33,1.1228488853938233e-15,6.661338147750939e-16,8.99998121894896e-06
3098,ISM,10,1990,10,33,0.02193176249329495,0.009778968234404273,4.650000482797623e-05
3099,DI,10,1990,10,34,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3100,WMI,10,1990,10,34,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3101,ISM,10,1990,10,34,0.02193176249329495,0.009778968234404273,4.680000711232424e-05
3102,DI,10,1990,10,35,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3103,WMI,10,1990,10,35,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3104,ISM,10,1990,10,35,0.02193176249329495,0.009778968234404273,4.7299981815740466e-05
3105,DI,10,1990,10,36,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3106,WMI,10,1990,10,36,1.1228488853938233e-15,6.661338147750939e-16,9.100011084228754e-06
3107,ISM,10,1990,10,36,0.02193176249329495,0.009778968234404273,4.6600005589425564e-05
3108,DI,10,1990,10,37,9.939418822556444e-16,5.551115123125783e-16,4.599976819008589e-06
3109,WMI,10,1990,10,37,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3110,ISM,10,1990,10,37,0.02193176249329495,0.009778968234404273,4.6699977247044444e-05
3111,DI,10,1990,10,38,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3112,WMI,10,1990,10,38,1.1228488853938233e-15,6.661338147750939e-16,9.000010322779417e-06
3113,ISM,10,1990,10,38,0.02193176249329495,0.009778968234404273,4.6200002543628216e-05
3114,DI,10,1990,10,39,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3115,WMI,10,1990,10,39,1.1228488853938233e-15,6.661338147750939e-16,8.899980457499623e-06
3116,ISM,10,1990,10,39,0.02193176249329495,0.009778968234404273,4.6600005589425564e-05
3117,DI,10,1990,10,40,9.939418822556444e-16,5.551115123125783e-16,4.7000066842883825e-06
3118,WMI,10,1990,10,40,1.1228488853938233e-15,6.661338147750939e-16,9.400013368576765e-06
3119,ISM,10,1990,10,40,0.02193176249329495,0.009778968234404273,4.659997648559511e-05
3120,DI,10,1990,10,41,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3121,WMI,10,1990,10,41,1.1228488853938233e-15,6.661338147750939e-16,8.800008799880743e-06
3122,ISM,10,1990,10,41,0.02193176249329495,0.009778968234404273,4.650000482797623e-05
3123,DI,10,1990,10,42,9.939418822556444e-16,5.551115123125783e-16,4.8000074457377195e-06
3124,WMI,10,1990,10,42,1.1228488853938233e-15,6.661338147750939e-16,9.199982741847634e-06
3125,ISM,10,1990,10,42,0.02193176249329495,0.009778968234404273,4.6600005589425564e-05
3126,DI,10,1990,10,43,9.939418822556444e-16,5.551115123125783e-16,4.799978341907263e-06
3127,WMI,10,1990,10,43,1.1228488853938233e-15,6.661338147750939e-16,8.90000956133008e-06
3128,ISM,10,1990,10,43,0.02193176249329495,0.009778968234404273,4.659997648559511e-05
