,method,s,N,k,iter,error,diff_max,time
1376,ISM,750,1997,3,59,1.0686485820254519,0.012022468704298902,0.015607899986207485
1377,DI,750,1997,3,60,3.146483707286589e-14,2.4424906541753444e-15,0.04044040001463145
1378,WMI,750,1997,3,60,3.194727309790296e-14,2.220446049250313e-15,0.003925199969671667
1379,ISM,750,1997,3,60,1.0686485820254519,0.012022468704298902,0.01620419998653233
1380,DI,750,1997,3,61,3.146483707286589e-14,2.4424906541753444e-15,0.039724199974443763
1381,WMI,750,1997,3,61,3.194727309790296e-14,2.220446049250313e-15,0.003417600004468113
1382,ISM,750,1997,3,61,1.0686485820254519,0.012022468704298902,0.015076399955432862
1383,DI,750,1997,3,62,3.146483707286589e-14,2.4424906541753444e-15,0.03843240003334358
1384,WMI,750,1997,3,62,3.194727309790296e-14,2.220446049250313e-15,0.0035539999953471124
1385,ISM,750,1997,3,62,1.0686485820254519,0.012022468704298902,0.016794600000139326
1386,DI,750,1997,3,63,3.146483707286589e-14,2.4424906541753444e-15,0.043514000019058585
1387,WMI,750,1997,3,63,3.194727309790296e-14,2.220446049250313e-15,0.00390700000571087
1388,ISM,750,1997,3,63,1.0686485820254519,0.012022468704298902,0.017296799982432276
1389,DI,750,1997,3,64,3.146483707286589e-14,2.4424906541753444e-15,0.04060330003267154
1390,WMI,750,1997,3,64,3.194727309790296e-14,2.220446049250313e-15,0.003219999955035746
1391,ISM,750,1997,3,64,1.0686485820254519,0.012022468704298902,0.015020999999251217
1392,DI,750,1997,3,65,3.146483707286589e-14,2.4424906541753444e-15,0.04067430004943162
1393,WMI,750,1997,3,65,3.194727309790296e-14,2.220446049250313e-15,0.0037554000155068934
1394,ISM,750,1997,3,65,1.0686485820254519,0.012022468704298902,0.01523830002406612
1395,DI,750,1997,3,66,3.146483707286589e-14,2.4424906541753444e-15,0.04147420002846047
1396,WMI,750,1997,3,66,3.194727309790296e-14,2.220446049250313e-15,0.0035376999876461923
1397,ISM,750,1997,3,66,1.0686485820254519,0.012022468704298902,0.012444599997252226
1398,DI,750,1997,3,67,3.146483707286589e-14,2.4424906541753444e-15,0.03648429998429492
1399,WMI,750,1997,3,67,3.194727309790296e-14,2.220446049250313e-15,0.0032404999947175384
1400,ISM,750,1997,3,67,1.0686485820254519,0.012022468704298902,0.012132600008044392
1401,DI,750,1997,3,68,3.146483707286589e-14,2.4424906541753444e-15,0.03702990000601858
1402,WMI,750,1997,3,68,3.194727309790296e-14,2.220446049250313e-15,0.0033097999985329807
1403,ISM,750,1997,3,68,1.0686485820254519,0.012022468704298902,0.013153499981854111
1404,DI,750,1997,3,69,3.146483707286589e-14,2.4424906541753444e-15,0.03826839994871989
1405,WMI,750,1997,3,69,3.194727309790296e-14,2.220446049250313e-15,0.0036789000150747597
1406,ISM,750,1997,3,69,1.0686485820254519,0.012022468704298902,0.015214900020509958
1407,DI,750,1997,3,70,3.146483707286589e-14,2.4424906541753444e-15,0.043109700025524944
1408,WMI,750,1997,3,70,3.194727309790296e-14,2.220446049250313e-15,0.0036453999928198755
1409,ISM,750,1997,3,70,1.0686485820254519,0.012022468704298902,0.015904599975328892
1410,DI,750,1997,3,71,3.146483707286589e-14,2.4424906541753444e-15,0.0435797999962233
1411,WMI,750,1997,3,71,3.194727309790296e-14,2.220446049250313e-15,0.004230600025039166
1412,ISM,750,1997,3,71,1.0686485820254519,0.012022468704298902,0.01897820003796369
1413,DI,750,1997,3,72,3.146483707286589e-14,2.4424906541753444e-15,0.04144840000662953
1414,WMI,750,1997,3,72,3.194727309790296e-14,2.220446049250313e-15,0.003741599968634546
1415,ISM,750,1997,3,72,1.0686485820254519,0.012022468704298902,0.013280799961648881
1416,DI,750,1997,3,73,3.146483707286589e-14,2.4424906541753444e-15,0.039956599997822195
1417,WMI,750,1997,3,73,3.194727309790296e-14,2.220446049250313e-15,0.0038065999979153275
1418,ISM,750,1997,3,73,1.0686485820254519,0.012022468704298902,0.013420999981462955
1419,DI,750,1997,3,74,3.146483707286589e-14,2.4424906541753444e-15,0.03888760000700131
1420,WMI,750,1997,3,74,3.194727309790296e-14,2.220446049250313e-15,0.003363399999216199
1421,ISM,750,1997,3,74,1.0686485820254519,0.012022468704298902,0.014852699998300523
1422,DI,750,1997,3,75,3.146483707286589e-14,2.4424906541753444e-15,0.038943199964705855
1423,WMI,750,1997,3,75,3.194727309790296e-14,2.220446049250313e-15,0.0035534999915398657
1424,ISM,750,1997,3,75,1.0686485820254519,0.012022468704298902,0.014677700004540384
1425,DI,750,1997,3,76,3.146483707286589e-14,2.4424906541753444e-15,0.04632399999536574
1426,WMI,750,1997,3,76,3.194727309790296e-14,2.220446049250313e-15,0.003946800017729402
1427,ISM,750,1997,3,76,1.0686485820254519,0.012022468704298902,0.014949499978683889
1428,DI,750,1997,3,77,3.146483707286589e-14,2.4424906541753444e-15,0.03719449997879565
1429,WMI,750,1997,3,77,3.194727309790296e-14,2.220446049250313e-15,0.0031903000199235976
1430,ISM,750,1997,3,77,1.0686485820254519,0.012022468704298902,0.012803799996618181
1431,DI,750,1997,3,78,3.146483707286589e-14,2.4424906541753444e-15,0.03825990000041202
1432,WMI,750,1997,3,78,3.194727309790296e-14,2.220446049250313e-15,0.003408999997191131
1433,ISM,750,1997,3,78,1.0686485820254519,0.012022468704298902,0.012339199951384217
1434,DI,750,1997,3,79,3.146483707286589e-14,2.4424906541753444e-15,0.03714790003141388
1435,WMI,750,1997,3,79,3.194727309790296e-14,2.220446049250313e-15,0.0034868999500758946
1436,ISM,750,1997,3,79,1.0686485820254519,0.012022468704298902,0.01383819995680824
1437,DI,750,1997,3,80,3.146483707286589e-14,2.4424906541753444e-15,0.035959400003775954
1438,WMI,750,1997,3,80,3.194727309790296e-14,2.220446049250313e-15,0.003181800013408065
1439,ISM,750,1997,3,80,1.0686485820254519,0.012022468704298902,0.013604399980977178
1440,DI,750,1997,3,81,3.146483707286589e-14,2.4424906541753444e-15,0.03775570000289008
1441,WMI,750,1997,3,81,3.194727309790296e-14,2.220446049250313e-15,0.0033691999851725996
1442,ISM,750,1997,3,81,1.0686485820254519,0.012022468704298902,0.012825999991036952
1443,DI,750,1997,3,82,3.146483707286589e-14,2.4424906541753444e-15,0.03824149997672066
1444,WMI,750,1997,3,82,3.194727309790296e-14,2.220446049250313e-15,0.003229200025089085
1445,ISM,750,1997,3,82,1.0686485820254519,0.012022468704298902,0.014364400005433708
1446,DI,750,1997,3,83,3.146483707286589e-14,2.4424906541753444e-15,0.0413334000040777
1447,WMI,750,1997,3,83,3.194727309790296e-14,2.220446049250313e-15,0.0035410000127740204
1448,ISM,750,1997,3,83,1.0686485820254519,0.012022468704298902,0.012217000010423362
1449,DI,750,1997,3,84,3.146483707286589e-14,2.4424906541753444e-15,0.039178599952720106
1450,WMI,750,1997,3,84,3.194727309790296e-14,2.220446049250313e-15,0.003084500029217452
1451,ISM,750,1997,3,84,1.0686485820254519,0.012022468704298902,0.014647000003606081
1452,DI,750,1997,3,85,3.146483707286589e-14,2.4424906541753444e-15,0.0394726000376977
1453,WMI,750,1997,3,85,3.194727309790296e-14,2.220446049250313e-15,0.003105300012975931
1454,ISM,750,1997,3,85,1.0686485820254519,0.012022468704298902,0.014192599977832288
1455,DI,750,1997,3,86,3.146483707286589e-14,2.4424906541753444e-15,0.04144479997921735
1456,WMI,750,1997,3,86,3.194727309790296e-14,2.220446049250313e-15,0.003323499986436218
1457,ISM,750,1997,3,86,1.0686485820254519,0.012022468704298902,0.013494699960574508
1458,DI,750,1997,3,87,3.146483707286589e-14,2.4424906541753444e-15,0.03639799996744841
1459,WMI,750,1997,3,87,3.194727309790296e-14,2.220446049250313e-15,0.003259300021454692
1460,ISM,750,1997,3,87,1.0686485820254519,0.012022468704298902,0.013997300004120916
1461,DI,750,1997,3,88,3.146483707286589e-14,2.4424906541753444e-15,0.03586980002000928
1462,WMI,750,1997,3,88,3.194727309790296e-14,2.220446049250313e-15,0.003335400018841028
1463,ISM,750,1997,3,88,1.0686485820254519,0.012022468704298902,0.013921199948526919
1464,DI,750,1997,3,89,3.146483707286589e-14,2.4424906541753444e-15,0.03688269999111071
1465,WMI,750,1997,3,89,3.194727309790296e-14,2.220446049250313e-15,0.003699699998833239
1466,ISM,750,1997,3,89,1.0686485820254519,0.012022468704298902,0.014047399978153408
1467,DI,750,1997,3,90,3.146483707286589e-14,2.4424906541753444e-15,0.03904589999001473
1468,WMI,750,1997,3,90,3.194727309790296e-14,2.220446049250313e-15,0.0031891000107862055
1469,ISM,750,1997,3,90,1.0686485820254519,0.012022468704298902,0.015668700041715056
1470,DI,750,1997,3,91,3.146483707286589e-14,2.4424906541753444e-15,0.042448499996680766
1471,WMI,750,1997,3,91,3.194727309790296e-14,2.220446049250313e-15,0.004419799952302128
1472,ISM,750,1997,3,91,1.0686485820254519,0.012022468704298902,0.014734000025782734
1473,DI,750,1997,3,92,3.146483707286589e-14,2.4424906541753444e-15,0.03971129999263212
1474,WMI,750,1997,3,92,3.194727309790296e-14,2.220446049250313e-15,0.00334100000327453
1475,ISM,750,1997,3,92,1.0686485820254519,0.012022468704298902,0.014784499944653362
1476,DI,750,1997,3,93,3.146483707286589e-14,2.4424906541753444e-15,0.04164609999861568
1477,WMI,750,1997,3,93,3.194727309790296e-14,2.220446049250313e-15,0.003275599970947951
1478,ISM,750,1997,3,93,1.0686485820254519,0.012022468704298902,0.015525299997534603
1479,DI,750,1997,3,94,3.146483707286589e-14,2.4424906541753444e-15,0.03885070001706481
1480,WMI,750,1997,3,94,3.194727309790296e-14,2.220446049250313e-15,0.003275299968663603
1481,ISM,750,1997,3,94,1.0686485820254519,0.012022468704298902,0.013787299976684153
1482,DI,750,1997,3,95,3.146483707286589e-14,2.4424906541753444e-15,0.03788739995798096
1483,WMI,750,1997,3,95,3.194727309790296e-14,2.220446049250313e-15,0.0031595000182278454
1484,ISM,750,1997,3,95,1.0686485820254519,0.012022468704298902,0.015261200023815036
1485,DI,750,1997,3,96,3.146483707286589e-14,2.4424906541753444e-15,0.035879500035662204
1486,WMI,750,1997,3,96,3.194727309790296e-14,2.220446049250313e-15,0.0039650999824516475
1487,ISM,750,1997,3,96,1.0686485820254519,0.012022468704298902,0.017292699951212853
1488,DI,750,1997,3,97,3.146483707286589e-14,2.4424906541753444e-15,0.042344799963757396
1489,WMI,750,1997,3,97,3.194727309790296e-14,2.220446049250313e-15,0.003700800007209182
1490,ISM,750,1997,3,97,1.0686485820254519,0.012022468704298902,0.016776800039224327
1491,DI,750,1997,3,98,3.146483707286589e-14,2.4424906541753444e-15,0.04112289997283369
1492,WMI,750,1997,3,98,3.194727309790296e-14,2.220446049250313e-15,0.003841700032353401
1493,ISM,750,1997,3,98,1.0686485820254519,0.012022468704298902,0.015479099994990975
1494,DI,750,1997,3,99,3.146483707286589e-14,2.4424906541753444e-15,0.03983339999103919
1495,WMI,750,1997,3,99,3.194727309790296e-14,2.220446049250313e-15,0.0033457999816164374
1496,ISM,750,1997,3,99,1.0686485820254519,0.012022468704298902,0.014456600008998066
1497,DI,750,1997,3,100,3.146483707286589e-14,2.4424906541753444e-15,0.03843089996371418
1498,WMI,750,1997,3,100,3.194727309790296e-14,2.220446049250313e-15,0.0031946999952197075
1499,ISM,750,1997,3,100,1.0686485820254519,0.012022468704298902,0.012401800020597875
1500,DI,750,1997,3,101,3.146483707286589e-14,2.4424906541753444e-15,0.03657019999809563
1501,WMI,750,1997,3,101,3.194727309790296e-14,2.220446049250313e-15,0.0030126000056043267
1502,ISM,750,1997,3,101,1.0686485820254519,0.012022468704298902,0.013220799970440567
1503,DI,750,1997,3,102,3.146483707286589e-14,2.4424906541753444e-15,0.03719100001035258
1504,WMI,750,1997,3,102,3.194727309790296e-14,2.220446049250313e-15,0.0030678000184707344
1505,ISM,750,1997,3,102,1.0686485820254519,0.012022468704298902,0.012097799975890666
1506,DI,750,1997,3,103,3.146483707286589e-14,2.4424906541753444e-15,0.039393599960021675
1507,WMI,750,1997,3,103,3.194727309790296e-14,2.220446049250313e-15,0.0031227999716065824
1508,ISM,750,1997,3,103,1.0686485820254519,0.012022468704298902,0.01530789997195825
1509,DI,750,1997,3,104,3.146483707286589e-14,2.4424906541753444e-15,0.03713979996973649
1510,WMI,750,1997,3,104,3.194727309790296e-14,2.220446049250313e-15,0.0032032000017352402
1511,ISM,750,1997,3,104,1.0686485820254519,0.012022468704298902,0.012825799989514053
1512,DI,750,1997,3,105,3.146483707286589e-14,2.4424906541753444e-15,0.03729059995384887
1513,WMI,750,1997,3,105,3.194727309790296e-14,2.220446049250313e-15,0.0037001000018790364
1514,ISM,750,1997,3,105,1.0686485820254519,0.012022468704298902,0.012677599966991693
1515,DI,750,1997,3,106,3.146483707286589e-14,2.4424906541753444e-15,0.0365250000031665
1516,WMI,750,1997,3,106,3.194727309790296e-14,2.220446049250313e-15,0.003211700008250773
1517,ISM,750,1997,3,106,1.0686485820254519,0.012022468704298902,0.01307380001526326
1518,DI,750,1997,3,107,3.146483707286589e-14,2.4424906541753444e-15,0.03883539995877072
1519,WMI,750,1997,3,107,3.194727309790296e-14,2.220446049250313e-15,0.003158199950121343
1520,ISM,750,1997,3,107,1.0686485820254519,0.012022468704298902,0.016203500039409846
1521,DI,750,1997,3,108,3.146483707286589e-14,2.4424906541753444e-15,0.03861109999706969
1522,WMI,750,1997,3,108,3.194727309790296e-14,2.220446049250313e-15,0.0032260000007227063
1523,ISM,750,1997,3,108,1.0686485820254519,0.012022468704298902,0.013877200020942837
1524,DI,750,1997,3,109,3.146483707286589e-14,2.4424906541753444e-15,0.038555100036319345
1525,WMI,750,1997,3,109,3.194727309790296e-14,2.220446049250313e-15,0.0031442000181414187
1526,ISM,750,1997,3,109,1.0686485820254519,0.012022468704298902,0.015222799964249134
1527,DI,750,1997,3,110,3.146483707286589e-14,2.4424906541753444e-15,0.03511090000392869
1528,WMI,750,1997,3,110,3.194727309790296e-14,2.220446049250313e-15,0.003013900015503168
1529,ISM,750,1997,3,110,1.0686485820254519,0.012022468704298902,0.012642799993045628
1530,DI,750,1997,3,111,3.146483707286589e-14,2.4424906541753444e-15,0.03487870004028082
1531,WMI,750,1997,3,111,3.194727309790296e-14,2.220446049250313e-15,0.003244799969252199
1532,ISM,750,1997,3,111,1.0686485820254519,0.012022468704298902,0.013114599976688623
1533,DI,750,1997,3,112,3.146483707286589e-14,2.4424906541753444e-15,0.03814680001232773
1534,WMI,750,1997,3,112,3.194727309790296e-14,2.220446049250313e-15,0.0032042000093497336
1535,ISM,750,1997,3,112,1.0686485820254519,0.012022468704298902,0.014359299966599792
1536,DI,750,1997,3,113,3.146483707286589e-14,2.4424906541753444e-15,0.0363198000122793
1537,WMI,750,1997,3,113,3.194727309790296e-14,2.220446049250313e-15,0.0031609999714419246
1538,ISM,750,1997,3,113,1.0686485820254519,0.012022468704298902,0.012425800028722733
1539,DI,750,1997,3,114,3.146483707286589e-14,2.4424906541753444e-15,0.03824760002316907
1540,WMI,750,1997,3,114,3.194727309790296e-14,2.220446049250313e-15,0.00381059997016564
1541,ISM,750,1997,3,114,1.0686485820254519,0.012022468704298902,0.013095000002067536
1542,DI,750,1997,3,115,3.146483707286589e-14,2.4424906541753444e-15,0.038046900008339435
1543,WMI,750,1997,3,115,3.194727309790296e-14,2.220446049250313e-15,0.003164099995046854
1544,ISM,750,1997,3,115,1.0686485820254519,0.012022468704298902,0.01301579998107627
1545,DI,750,1997,3,116,3.146483707286589e-14,2.4424906541753444e-15,0.035952100006397814
1546,WMI,750,1997,3,116,3.194727309790296e-14,2.220446049250313e-15,0.0032715999986976385
1547,ISM,750,1997,3,116,1.0686485820254519,0.012022468704298902,0.013145500037353486
1548,DI,750,1997,3,117,3.146483707286589e-14,2.4424906541753444e-15,0.04099000000860542
1549,WMI,750,1997,3,117,3.194727309790296e-14,2.220446049250313e-15,0.0030648999963887036
1550,ISM,750,1997,3,117,1.0686485820254519,0.012022468704298902,0.014202499995008111
1551,DI,750,1997,3,118,3.146483707286589e-14,2.4424906541753444e-15,0.038583300018217415
1552,WMI,750,1997,3,118,3.194727309790296e-14,2.220446049250313e-15,0.003238100034650415
1553,ISM,750,1997,3,118,1.0686485820254519,0.012022468704298902,0.01519539998844266
1554,DI,750,1997,3,119,3.146483707286589e-14,2.4424906541753444e-15,0.03912559995660558
1555,WMI,750,1997,3,119,3.194727309790296e-14,2.220446049250313e-15,0.0030011999770067632
1556,ISM,750,1997,3,119,1.0686485820254519,0.012022468704298902,0.014240999997127801
1557,DI,750,1997,3,120,3.146483707286589e-14,2.4424906541753444e-15,0.03594069997780025
1558,WMI,750,1997,3,120,3.194727309790296e-14,2.220446049250313e-15,0.0034074000432156026
1559,ISM,750,1997,3,120,1.0686485820254519,0.012022468704298902,0.014656999963335693
1560,DI,750,1997,3,121,3.146483707286589e-14,2.4424906541753444e-15,0.03794250002829358
1561,WMI,750,1997,3,121,3.194727309790296e-14,2.220446049250313e-15,0.003175299963913858
1562,ISM,750,1997,3,121,1.0686485820254519,0.012022468704298902,0.014957099978346378
1563,DI,750,1997,3,122,3.146483707286589e-14,2.4424906541753444e-15,0.04323500004829839
1564,WMI,750,1997,3,122,3.194727309790296e-14,2.220446049250313e-15,0.003677800006698817
1565,ISM,750,1997,3,122,1.0686485820254519,0.012022468704298902,0.017626899993047118
1566,DI,750,1997,3,123,3.146483707286589e-14,2.4424906541753444e-15,0.04259490000549704
1567,WMI,750,1997,3,123,3.194727309790296e-14,2.220446049250313e-15,0.0035377999884076416
1568,ISM,750,1997,3,123,1.0686485820254519,0.012022468704298902,0.014516499999444932
1569,DI,750,1997,3,124,3.146483707286589e-14,2.4424906541753444e-15,0.03998890001093969
1570,WMI,750,1997,3,124,3.194727309790296e-14,2.220446049250313e-15,0.0034120000200346112
1571,ISM,750,1997,3,124,1.0686485820254519,0.012022468704298902,0.01490029995329678
1572,DI,750,1997,3,125,3.146483707286589e-14,2.4424906541753444e-15,0.04146269999910146
1573,WMI,750,1997,3,125,3.194727309790296e-14,2.220446049250313e-15,0.00355740002123639
1574,ISM,750,1997,3,125,1.0686485820254519,0.012022468704298902,0.016714800032787025
1575,DI,750,1997,3,126,3.146483707286589e-14,2.4424906541753444e-15,0.04017860000021756
1576,WMI,750,1997,3,126,3.194727309790296e-14,2.220446049250313e-15,0.0035359999747015536
1577,ISM,750,1997,3,126,1.0686485820254519,0.012022468704298902,0.013373500027228147
1578,DI,750,1997,3,127,3.146483707286589e-14,2.4424906541753444e-15,0.037301599979400635
1579,WMI,750,1997,3,127,3.194727309790296e-14,2.220446049250313e-15,0.0031521000200882554
1580,ISM,750,1997,3,127,1.0686485820254519,0.012022468704298902,0.013006700028199703
1581,DI,750,1997,3,128,3.146483707286589e-14,2.4424906541753444e-15,0.037538599979598075
1582,WMI,750,1997,3,128,3.194727309790296e-14,2.220446049250313e-15,0.0033300999784842134
1583,ISM,750,1997,3,128,1.0686485820254519,0.012022468704298902,0.014460700040217489
1584,DI,750,1997,3,129,3.146483707286589e-14,2.4424906541753444e-15,0.03917120001278818
1585,WMI,750,1997,3,129,3.194727309790296e-14,2.220446049250313e-15,0.0033806999563239515
1586,ISM,750,1997,3,129,1.0686485820254519,0.012022468704298902,0.013724900025408715
1587,DI,750,1997,3,130,3.146483707286589e-14,2.4424906541753444e-15,0.038639399979729205
1588,WMI,750,1997,3,130,3.194727309790296e-14,2.220446049250313e-15,0.003771800023969263
1589,ISM,750,1997,3,130,1.0686485820254519,0.012022468704298902,0.01715680002234876
1590,DI,750,1997,3,131,3.146483707286589e-14,2.4424906541753444e-15,0.04324690002249554
1591,WMI,750,1997,3,131,3.194727309790296e-14,2.220446049250313e-15,0.003306600032374263
1592,ISM,750,1997,3,131,1.0686485820254519,0.012022468704298902,0.017569200019352138
1593,DI,750,1997,3,132,3.146483707286589e-14,2.4424906541753444e-15,0.04061269998783246
1594,WMI,750,1997,3,132,3.194727309790296e-14,2.220446049250313e-15,0.003151899960357696
1595,ISM,750,1997,3,132,1.0686485820254519,0.012022468704298902,0.016495799995027483
1596,DI,750,1997,3,133,3.146483707286589e-14,2.4424906541753444e-15,0.03752600000007078
1597,WMI,750,1997,3,133,3.194727309790296e-14,2.220446049250313e-15,0.003197500016540289
1598,ISM,750,1997,3,133,1.0686485820254519,0.012022468704298902,0.01450339995790273
1599,DI,750,1997,3,134,3.146483707286589e-14,2.4424906541753444e-15,0.03837159997783601
1600,WMI,750,1997,3,134,3.194727309790296e-14,2.220446049250313e-15,0.0030335999908857048
1601,ISM,750,1997,3,134,1.0686485820254519,0.012022468704298902,0.014431199990212917
1602,DI,750,1997,3,135,3.146483707286589e-14,2.4424906541753444e-15,0.04094000003533438
1603,WMI,750,1997,3,135,3.194727309790296e-14,2.220446049250313e-15,0.0029411999857984483
1604,ISM,750,1997,3,135,1.0686485820254519,0.012022468704298902,0.014081800007261336
1605,DI,750,1997,3,136,3.146483707286589e-14,2.4424906541753444e-15,0.03747899999143556
1606,WMI,750,1997,3,136,3.194727309790296e-14,2.220446049250313e-15,0.0029820000054314733
1607,ISM,750,1997,3,136,1.0686485820254519,0.012022468704298902,0.014347099990118295
1608,DI,750,1997,3,137,3.146483707286589e-14,2.4424906541753444e-15,0.036673500027973205
1609,WMI,750,1997,3,137,3.194727309790296e-14,2.220446049250313e-15,0.003026599995791912
1610,ISM,750,1997,3,137,1.0686485820254519,0.012022468704298902,0.011502199980895966
1611,DI,750,1997,3,138,3.146483707286589e-14,2.4424906541753444e-15,0.03722040000138804
1612,WMI,750,1997,3,138,3.194727309790296e-14,2.220446049250313e-15,0.0032254999969154596
1613,ISM,750,1997,3,138,1.0686485820254519,0.012022468704298902,0.014308999991044402
1614,DI,750,1997,3,139,3.146483707286589e-14,2.4424906541753444e-15,0.038344900007359684
1615,WMI,750,1997,3,139,3.194727309790296e-14,2.220446049250313e-15,0.003133099991828203
1616,ISM,750,1997,3,139,1.0686485820254519,0.012022468704298902,0.014612900034990162
1617,DI,750,1997,3,140,3.146483707286589e-14,2.4424906541753444e-15,0.038046900008339435
1618,WMI,750,1997,3,140,3.194727309790296e-14,2.220446049250313e-15,0.0031691999756731093
1619,ISM,750,1997,3,140,1.0686485820254519,0.012022468704298902,0.015070299967192113
1620,DI,750,1997,3,141,3.146483707286589e-14,2.4424906541753444e-15,0.03506109997397289
1621,WMI,750,1997,3,141,3.194727309790296e-14,2.220446049250313e-15,0.003117899992503226
1622,ISM,750,1997,3,141,1.0686485820254519,0.012022468704298902,0.01134589995490387
1623,DI,750,1997,3,142,3.146483707286589e-14,2.4424906541753444e-15,0.035076299973297864
1624,WMI,750,1997,3,142,3.194727309790296e-14,2.220446049250313e-15,0.0030491999932564795
1625,ISM,750,1997,3,142,1.0686485820254519,0.012022468704298902,0.014948100026231259
1626,DI,750,1997,3,143,3.146483707286589e-14,2.4424906541753444e-15,0.04145079996669665
1627,WMI,750,1997,3,143,3.194727309790296e-14,2.220446049250313e-15,0.0032289999653585255
1628,ISM,750,1997,3,143,1.0686485820254519,0.012022468704298902,0.014597500034142286
1629,DI,750,1997,3,144,3.146483707286589e-14,2.4424906541753444e-15,0.036335500015411526
1630,WMI,750,1997,3,144,3.194727309790296e-14,2.220446049250313e-15,0.0032016999903135
1631,ISM,750,1997,3,144,1.0686485820254519,0.012022468704298902,0.014435100019909441
1632,DI,750,1997,3,145,3.146483707286589e-14,2.4424906541753444e-15,0.03729509998811409
1633,WMI,750,1997,3,145,3.194727309790296e-14,2.220446049250313e-15,0.003092199971433729
1634,ISM,750,1997,3,145,1.0686485820254519,0.012022468704298902,0.01338779996149242
1635,DI,750,1997,3,146,3.146483707286589e-14,2.4424906541753444e-15,0.03778859996236861
1636,WMI,750,1997,3,146,3.194727309790296e-14,2.220446049250313e-15,0.003294499998446554
1637,ISM,750,1997,3,146,1.0686485820254519,0.012022468704298902,0.016156399971805513
1638,DI,750,1997,3,147,3.146483707286589e-14,2.4424906541753444e-15,0.04088139999657869
1639,WMI,750,1997,3,147,3.194727309790296e-14,2.220446049250313e-15,0.003328200022224337
1640,ISM,750,1997,3,147,1.0686485820254519,0.012022468704298902,0.01634189998731017
1641,DI,750,1997,3,148,3.146483707286589e-14,2.4424906541753444e-15,0.03497680003056303
1642,WMI,750,1997,3,148,3.194727309790296e-14,2.220446049250313e-15,0.003116499981842935
1643,ISM,750,1997,3,148,1.0686485820254519,0.012022468704298902,0.012514700007159263
1644,DI,750,1997,3,149,3.146483707286589e-14,2.4424906541753444e-15,0.03566080000018701
1645,WMI,750,1997,3,149,3.194727309790296e-14,2.220446049250313e-15,0.00313209998421371
1646,ISM,750,1997,3,149,1.0686485820254519,0.012022468704298902,0.012775500013958663
1647,DI,750,1997,3,150,3.146483707286589e-14,2.4424906541753444e-15,0.038498600013554096
1648,WMI,750,1997,3,150,3.194727309790296e-14,2.220446049250313e-15,0.0032116000074893236
1649,ISM,750,1997,3,150,1.0686485820254519,0.012022468704298902,0.013371900015044957
1650,DI,750,1997,3,151,3.146483707286589e-14,2.4424906541753444e-15,0.03996049996931106
1651,WMI,750,1997,3,151,3.194727309790296e-14,2.220446049250313e-15,0.0033601000322960317
1652,ISM,750,1997,3,151,1.0686485820254519,0.012022468704298902,0.011854799988213927
1653,DI,750,1997,3,152,3.146483707286589e-14,2.4424906541753444e-15,0.04015629994682968
1654,WMI,750,1997,3,152,3.194727309790296e-14,2.220446049250313e-15,0.003742000029888004
1655,ISM,750,1997,3,152,1.0686485820254519,0.012022468704298902,0.014855600020382553
1656,DI,750,1997,3,153,3.146483707286589e-14,2.4424906541753444e-15,0.04246679996140301
1657,WMI,750,1997,3,153,3.194727309790296e-14,2.220446049250313e-15,0.0035192000214010477
1658,ISM,750,1997,3,153,1.0686485820254519,0.012022468704298902,0.012758299999404699
1659,DI,750,1997,3,154,3.146483707286589e-14,2.4424906541753444e-15,0.039599600015208125
1660,WMI,750,1997,3,154,3.194727309790296e-14,2.220446049250313e-15,0.003349499951582402
1661,ISM,750,1997,3,154,1.0686485820254519,0.012022468704298902,0.014502200006972998
1662,DI,750,1997,3,155,3.146483707286589e-14,2.4424906541753444e-15,0.03591530001722276
1663,WMI,750,1997,3,155,3.194727309790296e-14,2.220446049250313e-15,0.0031163999810814857
1664,ISM,750,1997,3,155,1.0686485820254519,0.012022468704298902,0.015072300040628761
1665,DI,750,1997,3,156,3.146483707286589e-14,2.4424906541753444e-15,0.03864300000714138
1666,WMI,750,1997,3,156,3.194727309790296e-14,2.220446049250313e-15,0.0033654000144451857
1667,ISM,750,1997,3,156,1.0686485820254519,0.012022468704298902,0.015268200018908828
1668,DI,750,1997,3,157,3.146483707286589e-14,2.4424906541753444e-15,0.04268680000677705
1669,WMI,750,1997,3,157,3.194727309790296e-14,2.220446049250313e-15,0.0030294000171124935
1670,ISM,750,1997,3,157,1.0686485820254519,0.012022468704298902,0.013684899953659624
1671,DI,750,1997,3,158,3.146483707286589e-14,2.4424906541753444e-15,0.03696789999958128
1672,WMI,750,1997,3,158,3.194727309790296e-14,2.220446049250313e-15,0.0031364000169560313
1673,ISM,750,1997,3,158,1.0686485820254519,0.012022468704298902,0.014120699954219162
1674,DI,750,1997,3,159,3.146483707286589e-14,2.4424906541753444e-15,0.036978800024371594
1675,WMI,750,1997,3,159,3.194727309790296e-14,2.220446049250313e-15,0.0030303000239655375
1676,ISM,750,1997,3,159,1.0686485820254519,0.012022468704298902,0.01573480002116412
1677,DI,750,1997,3,160,3.146483707286589e-14,2.4424906541753444e-15,0.03985389997251332
1678,WMI,750,1997,3,160,3.194727309790296e-14,2.220446049250313e-15,0.0032167999888770282
1679,ISM,750,1997,3,160,1.0686485820254519,0.012022468704298902,0.016543300007469952
